group,date,net,long,short
Managed Money,2016-06-14,240862,267663,26801
Managed Money,2016-06-07,186562,219813,33251
Managed Money,2016-05-31,155776,196117,40341
Managed Money,2016-05-24,169491,211311,41820
Managed Money,2016-05-17,227651,256529,28878
Managed Money,2016-05-10,225884,256187,30303
Managed Money,2016-05-03,233638,258045,24407
Managed Money,2016-04-26,184087,215149,31062
Managed Money,2016-04-19,188030,219307,31277
Managed Money,2016-04-12,184218,214349,30131
Managed Money,2016-04-05,163589,194839,31250
Managed Money,2016-03-29,164946,193139,28193
Managed Money,2016-03-22,161610,187143,25533
Managed Money,2016-03-15,146805,171675,24870
Managed Money,2016-03-08,148266,178673,30407
Managed Money,2016-03-01,122539,150481,27942
Managed Money,2016-02-23,123566,152715,29149
Managed Money,2016-02-16,93934,135407,41473
Managed Money,2016-02-09,72912,130180,57268
Managed Money,2016-02-02,35620,106429,70809
Managed Money,2016-01-26,23849,102247,78398
Managed Money,2016-01-19,1934,86795,84861
Managed Money,2016-01-12,902,85795,84893
Managed Money,2016-01-05,-13577,81837,95414
Managed Money,2015-12-29,-24263,78757,103020
Managed Money,2015-12-22,-14902,83508,98410
Managed Money,2015-12-15,-21881,88430,110311
Managed Money,2015-12-08,-14089,95488,109577
Managed Money,2015-12-01,-17949,92791,110740
Managed Money,2015-11-24,-14655,93941,108596
Managed Money,2015-11-17,-8989,92318,101307
Managed Money,2015-11-10,21530,93566,72036
Managed Money,2015-11-03,72075,119073,46998
Managed Money,2015-10-27,120645,152588,31943
Managed Money,2015-10-20,121804,159450,37646
Managed Money,2015-10-13,82546,132909,50363
Managed Money,2015-10-06,49822,120576,70754
Managed Money,2015-09-29,41849,117169,75320
Managed Money,2015-09-22,21525,110892,89367
Managed Money,2015-09-15,6866,104520,97654
Managed Money,2015-09-08,28286,116101,87815
Managed Money,2015-09-01,44416,118862,74446
Managed Money,2015-08-25,44271,125505,81234
Managed Money,2015-08-18,12764,117052,104288
Managed Money,2015-08-11,-2794,111949,114743
Managed Money,2015-08-04,-10293,105958,116251
Managed Money,2015-07-28,-11334,109745,121079
Managed Money,2015-07-21,-11345,109893,121238
Managed Money,2015-07-14,4633,112948,108315
Managed Money,2015-07-07,7574,115985,108411
Managed Money,2015-06-30,21480,120195,98715
Managed Money,2015-06-23,47671,131698,84027
Managed Money,2015-06-16,42818,131034,88216
Managed Money,2015-06-09,44717,126955,82238
Managed Money,2015-06-02,68908,131644,62736
Managed Money,2015-05-26,73025,131569,58544
Managed Money,2015-05-19,86672,140022,53350
Managed Money,2015-05-12,36150,111116,74966
Managed Money,2015-05-05,31661,105810,74149
Managed Money,2015-04-28,60653,124226,63573
Managed Money,2015-04-21,58466,118094,59628
Managed Money,2015-04-14,57603,119332,61729
Managed Money,2015-04-07,65366,122148,56782
Managed Money,2015-03-31,45676,112473,66797
Managed Money,2015-03-24,31653,115675,84022
Managed Money,2015-03-17,35121,112387,77266
Managed Money,2015-03-10,64925,122107,57182
Managed Money,2015-03-03,87966,130432,42466
Managed Money,2015-02-24,103528,139507,35979
Managed Money,2015-02-17,110164,144043,33879
Managed Money,2015-02-10,133964,157507,23543
Managed Money,2015-02-03,161998,182772,20774
Managed Money,2015-01-27,167693,189594,21901
Managed Money,2015-01-20,145732,173268,27536
Managed Money,2015-01-13,114728,144792,30064
Managed Money,2015-01-06,106734,140630,33896
Managed Money,2014-12-30,98391,136562,38171
Managed Money,2014-12-23,93099,134693,41594
Managed Money,2014-12-16,103738,139547,35809
Managed Money,2014-12-09,104532,143086,38554
Managed Money,2014-12-02,79497,128656,49159
Managed Money,2014-11-25,66228,124964,58736
Managed Money,2014-11-18,60307,125712,65405
Managed Money,2014-11-11,38673,116822,78149
Managed Money,2014-11-04,45072,120480,75408
Managed Money,2014-10-28,70298,136561,66263
Managed Money,2014-10-21,75273,141899,66626
Managed Money,2014-10-14,51994,131646,79652
Managed Money,2014-10-07,37275,118339,81064
Managed Money,2014-09-30,37743,119005,81262
Managed Money,2014-09-23,44265,122035,77770
Managed Money,2014-09-16,55716,124959,69243
Managed Money,2014-09-09,71376,129921,58545
Managed Money,2014-09-02,74031,127078,53047
Managed Money,2014-08-26,92734,129611,36877
Managed Money,2014-08-19,116916,141358,24442
Managed Money,2014-08-12,133708,154516,20808
Managed Money,2014-08-05,104111,136741,32630
Managed Money,2014-07-29,122092,148193,26101
Managed Money,2014-07-22,136120,157232,21112
Managed Money,2014-07-15,131971,157908,25937
Managed Money,2014-07-08,144272,163897,19625
Managed Money,2014-07-01,136929,159117,22188
Managed Money,2014-06-24,114356,145826,31470
Managed Money,2014-06-17,66572,122914,56342
Managed Money,2014-06-10,51280,121243,69963
Managed Money,2014-06-03,51064,121428,70364
Managed Money,2014-05-27,68393,122275,53882
Managed Money,2014-05-20,90358,121639,31281
Managed Money,2014-05-13,94329,125612,31283
Managed Money,2014-05-06,102895,131215,28320
Managed Money,2014-04-29,89954,118660,28706
Managed Money,2014-04-22,90572,117199,26627
Managed Money,2014-04-15,90137,117935,27798
Managed Money,2014-04-08,98492,122701,24209
Managed Money,2014-04-01,106354,129095,22741
Managed Money,2014-03-25,120042,137231,17189
Managed Money,2014-03-18,138429,151939,13510
Managed Money,2014-03-11,123007,144080,21073
Managed Money,2014-03-04,118241,144562,26321
Managed Money,2014-02-25,113911,144907,30996
Managed Money,2014-02-18,90942,140840,49898
Managed Money,2014-02-11,69291,129791,60500
Managed Money,2014-02-04,59408,119256,59848
Managed Money,2014-01-28,60672,120096,59424
Managed Money,2014-01-21,43353,113823,70470
Managed Money,2014-01-14,43277,114002,70725
Managed Money,2014-01-07,40229,108936,68707
Managed Money,2013-12-31,34104,106675,72571
Managed Money,2013-12-24,28702,104754,76052
Managed Money,2013-12-17,32524,107723,75199
Managed Money,2013-12-10,33449,107761,74312
Managed Money,2013-12-03,26774,106405,79631
Managed Money,2013-11-26,31735,106699,74964
Managed Money,2013-11-19,44291,106880,62589
Managed Money,2013-11-12,55456,109599,54143
Managed Money,2013-11-05,87689,114179,26490
Managed Money,2013-10-29,100707,120058,19351
Managed Money,2013-10-22,79361,116333,36972
Managed Money,2013-10-15,62526,107164,44638
Managed Money,2013-10-08,84666,109368,24702
Managed Money,2013-10-01,72938,108238,35300
Managed Money,2013-09-24,78654,111170,32516
Managed Money,2013-09-17,70113,109217,39104
Managed Money,2013-09-10,84929,117140,32211
Managed Money,2013-09-03,101396,130734,29338
Managed Money,2013-08-27,97902,129990,32088
Managed Money,2013-08-20,73216,124294,51078
Managed Money,2013-08-13,56604,115363,58759
Managed Money,2013-08-06,48103,118938,70835
Managed Money,2013-07-30,65517,121521,56004
Managed Money,2013-07-23,70067,122496,52429
Managed Money,2013-07-16,55535,116537,61002
Managed Money,2013-07-09,35691,115838,80147
Managed Money,2013-07-02,34301,112449,78148
Managed Money,2013-06-25,31197,108224,77027
Managed Money,2013-06-18,38951,112281,73330
Managed Money,2013-06-11,54779,119134,64355
Managed Money,2013-06-04,57113,116610,59497
Managed Money,2013-05-28,48096,119407,71311
Managed Money,2013-05-21,35686,115102,79416
Managed Money,2013-05-14,39216,113648,74432
Managed Money,2013-05-07,49260,116634,67374
Managed Money,2013-04-30,54762,118065,63303
Managed Money,2013-04-23,46168,115894,69726
Managed Money,2013-04-16,61579,121321,59742
Managed Money,2013-04-09,56084,121162,65078
Managed Money,2013-04-02,47164,115329,68165
Managed Money,2013-03-26,60126,116045,55919
Managed Money,2013-03-19,70193,126584,56391
Managed Money,2013-03-12,43195,113321,70126
Managed Money,2013-03-05,39631,108391,68760
Managed Money,2013-02-26,54180,115872,61692
Managed Money,2013-02-19,42318,107935,65617
Managed Money,2013-02-12,70250,119403,49153
Managed Money,2013-02-05,86926,121755,34829
Managed Money,2013-01-29,82081,116948,34867
Managed Money,2013-01-22,107496,127938,20442
Managed Money,2013-01-15,99458,123533,24075
Managed Money,2013-01-08,92115,120191,28076
Managed Money,2012-12-31,105761,130258,24497
Managed Money,2012-12-24,101922,128155,26233
Managed Money,2012-12-18,112421,132662,20241
Managed Money,2012-12-11,129865,142494,12629
Managed Money,2012-12-04,126073,141467,15394
Managed Money,2012-11-27,168238,175521,7283
Managed Money,2012-11-20,148630,158505,9875
Managed Money,2012-11-13,140162,151579,11417
Managed Money,2012-11-06,130128,141531,11403
Managed Money,2012-10-30,149853,161492,11639
Managed Money,2012-10-23,161987,171484,9497
Managed Money,2012-10-16,184404,191980,7576
Managed Money,2012-10-09,198194,204810,6616
Managed Money,2012-10-02,195647,202186,6539
Managed Money,2012-09-25,189870,194985,5115
Managed Money,2012-09-18,178426,185298,6872
Managed Money,2012-09-11,165724,171870,6146
Managed Money,2012-09-04,144775,155717,10942
Managed Money,2012-08-28,131687,144705,13018
Managed Money,2012-08-21,110623,128128,17505
Managed Money,2012-08-14,82056,109187,27131
Managed Money,2012-08-07,85510,110650,25140
Managed Money,2012-07-31,96200,118837,22637
Managed Money,2012-07-24,71129,103695,32566
Managed Money,2012-07-17,92964,120939,27975
Managed Money,2012-07-10,88973,124456,35483
Managed Money,2012-07-03,108278,136268,27990
Managed Money,2012-06-26,84161,120155,35994
Managed Money,2012-06-19,104646,131120,26474
Managed Money,2012-06-12,99684,132726,33042
Managed Money,2012-06-05,98426,134207,35781
Managed Money,2012-05-29,77325,119117,41792
Managed Money,2012-05-22,77318,116460,39142
Managed Money,2012-05-15,78619,112676,34057
Managed Money,2012-05-08,92498,115878,23380
Managed Money,2012-05-01,116061,126625,10564
Managed Money,2012-04-24,107600,119768,12168
Managed Money,2012-04-17,112275,121993,9718
Managed Money,2012-04-10,109511,124479,14968
Managed Money,2012-04-03,118185,131544,13359
Managed Money,2012-03-27,130472,142430,11958
Managed Money,2012-03-20,113284,130396,17112
Managed Money,2012-03-13,138499,151297,12798
Managed Money,2012-03-06,145997,157407,11410
Managed Money,2012-02-28,197552,205525,7973
Managed Money,2012-02-21,179132,187996,8864
Managed Money,2012-02-14,162956,171383,8427
Managed Money,2012-02-07,173172,179384,6212
Managed Money,2012-01-31,159509,165702,6193
Managed Money,2012-01-24,126937,138142,11205
Managed Money,2012-01-17,116978,129904,12926
Managed Money,2012-01-10,110499,126619,16120
Managed Money,2012-01-03,110594,128430,17836
Managed Money,2011-12-27,111919,126992,15073
Managed Money,2011-12-20,117151,131086,13935
Managed Money,2011-12-13,135117,145554,10437
Managed Money,2011-12-06,151347,159210,7863
Managed Money,2011-11-29,146298,154120,7822
Managed Money,2011-11-22,149256,158327,9071
Managed Money,2011-11-15,171632,180024,8392
Managed Money,2011-11-08,167028,174089,7061
Managed Money,2011-11-01,148279,157392,9113
Managed Money,2011-10-25,138846,152470,13624
Managed Money,2011-10-18,127689,139993,12304
Managed Money,2011-10-11,131637,143718,12081
Managed Money,2011-10-04,127249,142320,15071
Managed Money,2011-09-27,129502,144046,14544
Managed Money,2011-09-20,160322,168642,8320
Managed Money,2011-09-13,185767,192080,6313
Managed Money,2011-09-06,197844,202824,4980
Managed Money,2011-08-30,195372,201447,6075
Managed Money,2011-08-23,201294,213109,11815
Managed Money,2011-08-16,218403,228713,10310
Managed Money,2011-08-09,218574,227174,8600
Managed Money,2011-08-02,253653,259002,5349
Managed Money,2011-07-26,233256,237247,3991
Managed Money,2011-07-19,238319,243363,5044
Managed Money,2011-07-12,222184,228630,6446
Managed Money,2011-07-05,177791,183054,5263
Managed Money,2011-06-28,181356,187203,5847
Managed Money,2011-06-21,226501,230545,4044
Managed Money,2011-06-14,203820,208836,5016
Managed Money,2011-06-07,216220,219432,3212
Managed Money,2011-05-31,206794,212360,5566
Managed Money,2011-05-24,198515,207327,8812
Managed Money,2011-05-17,185385,190135,4750
Managed Money,2011-05-10,198607,204903,6296
Managed Money,2011-05-03,218255,222216,3961
Managed Money,2011-04-26,220548,224168,3620
Managed Money,2011-04-19,228577,231621,3044
Managed Money,2011-04-12,211095,216201,5106
Managed Money,2011-04-05,216868,222483,5615
Managed Money,2011-03-29,199312,201651,2339
Managed Money,2011-03-22,189202,192838,3636
Managed Money,2011-03-15,183908,194037,10129
Managed Money,2011-03-08,199221,206489,7268
Managed Money,2011-03-01,201084,210620,9536
Managed Money,2011-02-22,182739,194563,11824
Managed Money,2011-02-15,159814,172360,12546
Managed Money,2011-02-08,145846,164435,18589
Managed Money,2011-02-01,124794,149663,24869
Managed Money,2011-01-25,129664,160167,30503
Managed Money,2011-01-18,134473,162160,27687
Managed Money,2011-01-11,144236,164366,20130
Managed Money,2011-01-04,158659,175122,16463
Managed Money,2010-12-28,169987,182556,12569
Managed Money,2010-12-21,161155,175209,14054
Managed Money,2010-12-14,173759,185171,11412
Managed Money,2010-12-07,183737,194057,10320
Managed Money,2010-11-30,182716,192714,9998
Managed Money,2010-11-23,177269,191170,13901
Managed Money,2010-11-16,173067,187763,14696
Managed Money,2010-11-09,200996,215781,14785
Managed Money,2010-11-02,204702,219020,14318
Managed Money,2010-10-26,205958,216125,10167
Managed Money,2010-10-19,218061,227826,9765
Managed Money,2010-10-12,229543,237943,8400
Managed Money,2010-10-05,225274,232406,7132
Managed Money,2010-09-28,232220,238044,5824
Managed Money,2010-09-21,223128,228026,4898
Managed Money,2010-09-14,227384,234008,6624
Managed Money,2010-09-07,218898,224342,5444
Managed Money,2010-08-31,216265,222518,6253
Managed Money,2010-08-24,202471,208460,5989
Managed Money,2010-08-17,182276,188039,5763
Managed Money,2010-08-10,161122,171806,10684
Managed Money,2010-08-03,158419,171429,13010
Managed Money,2010-07-27,154381,168540,14159
Managed Money,2010-07-20,152713,174379,21666
Managed Money,2010-07-13,187077,194904,7827
Managed Money,2010-07-06,188634,200009,11375
Managed Money,2010-06-29,222663,227944,5281
Managed Money,2010-06-22,227831,231253,3422
Managed Money,2010-06-15,217716,220704,2988
Managed Money,2010-06-08,218124,222539,4415
Managed Money,2010-06-01,212415,216349,3934
Managed Money,2010-05-25,211028,216386,5358
Managed Money,2010-05-18,230422,234181,3759
Managed Money,2010-05-11,227195,233803,6608
Managed Money,2010-05-04,214139,221508,7369
Managed Money,2010-04-27,210701,216063,5362
Managed Money,2010-04-20,197751,202279,4528
Managed Money,2010-04-13,201258,205120,3862
Managed Money,2010-04-06,178383,185616,7233
Managed Money,2010-03-30,149399,157723,8324
Managed Money,2010-03-23,156775,165927,9152
Managed Money,2010-03-16,172965,179677,6712
Managed Money,2010-03-09,177719,182721,5002
Managed Money,2010-03-02,179874,185798,5924
Managed Money,2010-02-23,167680,174352,6672
Managed Money,2010-02-16,159308,169899,10591
Managed Money,2010-02-09,155623,169333,13710
Managed Money,2010-02-02,181085,189560,8475
Managed Money,2010-01-26,176156,184073,7917
Managed Money,2010-01-19,196107,204120,8013
Managed Money,2010-01-12,194345,205311,10966
Managed Money,2010-01-05,194590,201286,6696
Managed Money,2009-12-29,197560,203584,6024
Managed Money,2009-12-22,201788,207168,5380
Managed Money,2009-12-15,211313,215204,3891
Managed Money,2009-12-08,212653,216761,4108
Managed Money,2009-12-01,224935,232099,7164
Managed Money,2009-11-24,228956,233039,4083
Managed Money,2009-11-17,229670,233504,3834
Managed Money,2009-11-09,231753,235180,3427
Managed Money,2009-11-03,232700,236967,4267
Managed Money,2009-10-27,219912,221910,1998
Managed Money,2009-10-20,238138,240792,2654
Managed Money,2009-10-13,238943,241446,2503
Managed Money,2009-10-06,220386,223948,3562
Managed Money,2009-09-29,201515,202842,1327
Managed Money,2009-09-22,214231,215058,827
Managed Money,2009-09-15,213840,214661,821
Managed Money,2009-09-08,198468,201961,3493
Managed Money,2009-09-01,155759,160821,5062
Managed Money,2009-08-25,154439,159473,5034
Managed Money,2009-08-18,145089,156516,11427
Managed Money,2009-08-11,166752,171560,4808
Managed Money,2009-08-04,177212,181154,3942
Managed Money,2009-07-28,153880,159258,5378
Managed Money,2009-07-21,158676,162239,3563
Managed Money,2009-07-14,137676,145566,7890
Managed Money,2009-07-07,148172,151197,3025
Managed Money,2009-06-30,146193,154393,8200
Managed Money,2009-06-23,147760,155695,7935
Managed Money,2009-06-16,157019,161427,4408
Managed Money,2009-06-09,172289,174980,2691
Managed Money,2009-06-02,167015,171718,4703
Managed Money,2009-05-26,154065,162565,8500
Managed Money,2009-05-19,139738,148070,8332
Managed Money,2009-05-12,135406,144310,8904
Managed Money,2009-05-05,123826,133629,9803
Managed Money,2009-04-28,116312,130349,14037
Managed Money,2009-04-21,116598,129820,13222
Managed Money,2009-04-14,118249,131275,13026
Managed Money,2009-04-07,116694,131565,14871
Managed Money,2009-03-31,137088,144361,7273
Managed Money,2009-03-24,134235,141063,6828
Managed Money,2009-03-17,136329,141111,4782
Managed Money,2009-03-10,136526,142306,5780
Managed Money,2009-03-03,143427,148764,5337
Managed Money,2009-02-24,139709,148390,8681
Managed Money,2009-02-17,134915,147250,12335
Managed Money,2009-02-10,133610,144144,10534
Managed Money,2009-02-03,128671,139201,10530
Managed Money,2009-01-27,115561,126777,11216
Managed Money,2009-01-20,103925,111680,7755
Managed Money,2009-01-13,100299,107083,6784
Managed Money,2009-01-06,107477,113584,6107
Managed Money,2008-12-30,100925,108170,7245
Managed Money,2008-12-22,96923,103404,6481
Managed Money,2008-12-16,82481,94224,11743
Managed Money,2008-12-09,65759,77409,11650
Managed Money,2008-12-02,68406,76864,8458
Managed Money,2008-11-25,65348,80611,15263
Managed Money,2008-11-18,45452,69580,24128
Managed Money,2008-11-11,41895,71104,29209
Managed Money,2008-11-04,51653,76604,24951
Managed Money,2008-10-28,51008,73843,22835
Managed Money,2008-10-21,59984,78113,18129
Managed Money,2008-10-14,74496,88855,14359
Managed Money,2008-10-07,75392,92655,17263
Managed Money,2008-09-30,79144,92743,13599
Managed Money,2008-09-23,75788,99464,23676
Managed Money,2008-09-16,43510,87324,43814
Managed Money,2008-09-09,41223,82752,41529
Managed Money,2008-09-02,51783,87572,35789
Managed Money,2008-08-26,65958,94565,28607
Managed Money,2008-08-19,72701,92962,20261
Managed Money,2008-08-12,90988,107342,16354
Managed Money,2008-08-05,133972,145480,11508
Managed Money,2008-07-29,150581,162434,11853
